Case_ID,Age_Group,Gender,Income_Bracket,Vulnerability_Category,Case_Type,Case_Sub_Type,Jurisdiction_Level,Legal_Aid_Modality,State,Filing_Year,Hearing_Count,Adjournment_Count,Resolution_Time,Delay_Flag,Outcome_Disparity,Aid_Disparity
11222,65+,Other,Middle_Income,Person_with_Disability,Other,Miscellaneous,District,Pro_Bono,State_11,2021,4,1,≤3 mo,0,0,0
11223,36-50,Male,Unknown,Senior_Citizen,Domestic_Violence,Protection_Order,High_Court,Full_Aid,UT_5,2023,8,2,3–6 mo,0,1,0
11224,51-65,Male,Low_Income,Senior_Citizen,Civil,Family,State,Pro_Bono,State_17,2019,5,1,3–6 mo,0,1,0
11225,51-65,Other,Low_Income,None,Domestic_Violence,Child_Custody,High_Court,Full_Aid,State_23,2019,6,1,3–6 mo,0,1,0
11226,26-35,Other,Below_Poverty_Line,Person_with_Disability,Other,Miscellaneous,District,Pro_Bono,State_8,2020,3,4,6–12 mo,0,0,0
11227,26-35,Other,Below_Poverty_Line,SC/ST,Civil,Consumer,Supreme_Court,Partial_Aid,State_16,2018,7,6,>24 mo,1,1,1
11228,26-35,Other,Below_Poverty_Line,Senior_Citizen,Labor/Employment,Unfair_Dismissal,High_Court,Partial_Aid,State_3,2021,3,3,6–12 mo,0,0,0
11229,65+,Other,Unknown,Person_with_Disability,Civil,Consumer,High_Court,Partial_Aid,State_14,2019,5,2,6–12 mo,0,1,0
11230,26-35,Female,Unknown,None,Domestic_Violence,Child_Custody,High_Court,Pro_Bono,State_7,2019,8,0,6–12 mo,0,0,0
11231,51-65,Female,Middle_Income,SC/ST,Other,Miscellaneous,High_Court,Full_Aid,UT_8,2020,2,0,6–12 mo,0,0,0
11232,18-25,Male,High_Income,SC/ST,Other,Miscellaneous,High_Court,Partial_Aid,State_12,2021,6,4,3–6 mo,0,0,0
11233,36-50,Other,Below_Poverty_Line,Person_with_Disability,Civil,Consumer,High_Court,Pro_Bono,State_8,2021,6,8,12-24 mo,1,0,0
11234,26-35,Male,Below_Poverty_Line,Person_with_Disability,Other,Miscellaneous,High_Court,Partial_Aid,State_25,2020,4,6,3–6 mo,0,0,1
11235,51-65,Female,Unknown,Person_with_Disability,Civil,Contract,State,Pro_Bono,State_23,2018,7,3,6–12 mo,0,0,0
11236,26-35,Male,High_Income,Person_with_Disability,Labor/Employment,Unfair_Dismissal,Supreme_Court,Partial_Aid,State_13,2023,3,5,3–6 mo,0,0,0
11237,18-25,Female,Unknown,Minority,Other,Miscellaneous,District,Full_Aid,State_22,2021,4,0,12-24 mo,1,0,1
11238,26-35,Female,Below_Poverty_Line,SC/ST,Criminal,Appeal,District,Partial_Aid,State_4,2023,8,4,>24 mo,1,1,1
11239,36-50,Other,High_Income,Person_with_Disability,Other,Miscellaneous,High_Court,Full_Aid,State_27,2020,3,2,>24 mo,1,0,1
11240,36-50,Female,Middle_Income,Person_with_Disability,Other,Miscellaneous,State,Pro_Bono,State_5,2018,8,2,3–6 mo,0,0,1
11241,18-25,Male,Low_Income,Minority,Property_Dispute,Land_Dispute,High_Court,Full_Aid,State_15,2021,7,2,≤3 mo,0,0,0
11242,36-50,Female,Unknown,Minority,Labor/Employment,Unfair_Dismissal,High_Court,Full_Aid,State_3,2023,2,2,≤3 mo,0,1,0
11243,65+,Female,High_Income,Person_with_Disability,Criminal,Bail,Supreme_Court,Pro_Bono,State_13,2020,6,1,3–6 mo,0,0,1
11244,26-35,Female,High_Income,Minority,Criminal,Acquittal,State,Partial_Aid,State_27,2023,4,0,≤3 mo,0,1,0
11245,65+,Male,Low_Income,None,Domestic_Violence,Divorce,District,Self_Represented,State_3,2020,6,2,≤3 mo,0,0,0
11246,36-50,Female,High_Income,Person_with_Disability,Civil,Consumer,District,Partial_Aid,State_8,2021,4,1,3–6 mo,0,0,0
11247,65+,Male,High_Income,None,Domestic_Violence,Protection_Order,High_Court,Full_Aid,State_22,2023,9,2,12-24 mo,1,1,1
11248,51-65,Female,Middle_Income,None,Criminal,Acquittal,High_Court,Pro_Bono,UT_8,2020,5,2,>24 mo,1,0,0
11249,51-65,Other,Middle_Income,SC/ST,Civil,Consumer,State,Pro_Bono,State_4,2023,2,2,3–6 mo,0,0,0
11250,65+,Male,Middle_Income,Senior_Citizen,Other,Miscellaneous,Supreme_Court,Partial_Aid,State_23,2022,5,0,6–12 mo,0,0,1
11251,51-65,Male,Unknown,Person_with_Disability,Property_Dispute,Land_Dispute,High_Court,Pro_Bono,State_24,2023,8,2,>24 mo,1,0,0
11252,18-25,Male,Middle_Income,Person_with_Disability,Labor/Employment,Workplace_Harassment,Supreme_Court,Full_Aid,UT_4,2018,4,2,≤3 mo,0,0,0
11253,51-65,Female,High_Income,Senior_Citizen,Domestic_Violence,Maintenance,High_Court,Pro_Bono,State_15,2019,10,3,3–6 mo,0,0,0
11254,36-50,Male,Unknown,Person_with_Disability,Labor/Employment,Workplace_Harassment,Supreme_Court,Pro_Bono,UT_6,2022,8,2,≤3 mo,0,1,1
11255,18-25,Female,Below_Poverty_Line,Minority,Property_Dispute,Tenant_Landlord,State,Self_Represented,State_22,2021,10,3,6–12 mo,0,0,0
11256,65+,Other,Below_Poverty_Line,Person_with_Disability,Criminal,Appeal,Supreme_Court,Full_Aid,State_20,2020,6,3,3–6 mo,0,1,0
11257,51-65,Other,Below_Poverty_Line,Senior_Citizen,Civil,Contract,State,Pro_Bono,UT_7,2020,5,7,12-24 mo,1,0,0
11258,51-65,Other,High_Income,None,Domestic_Violence,Protection_Order,High_Court,Self_Represented,UT_1,2020,5,4,6–12 mo,0,0,0
11259,18-25,Male,Unknown,Senior_Citizen,Other,Miscellaneous,Supreme_Court,Full_Aid,UT_5,2020,10,0,6–12 mo,0,0,0
11260,65+,Female,Low_Income,Person_with_Disability,Property_Dispute,Property_Division,High_Court,Full_Aid,State_25,2022,6,2,3–6 mo,0,1,0
11261,36-50,Male,High_Income,SC/ST,Labor/Employment,Workplace_Harassment,State,Self_Represented,State_8,2023,2,3,6–12 mo,0,0,0
11262,51-65,Female,Middle_Income,Minority,Criminal,Sentencing,High_Court,Partial_Aid,State_27,2020,4,2,12-24 mo,1,0,0
11263,51-65,Male,Middle_Income,Senior_Citizen,Other,Miscellaneous,State,Partial_Aid,UT_3,2019,4,1,6–12 mo,0,0,1
11264,51-65,Female,Middle_Income,Person_with_Disability,Civil,Family,District,Pro_Bono,State_2,2019,3,1,12-24 mo,1,0,0
11265,65+,Male,Below_Poverty_Line,Senior_Citizen,Labor/Employment,Unfair_Dismissal,District,Full_Aid,UT_3,2022,5,3,12-24 mo,1,0,0
11266,51-65,Other,Low_Income,Minority,Domestic_Violence,Maintenance,Supreme_Court,Full_Aid,State_2,2022,3,2,6–12 mo,0,0,1
11267,51-65,Female,High_Income,Minority,Labor/Employment,Wages,State,Pro_Bono,State_17,2020,3,1,6–12 mo,0,0,0
11268,36-50,Male,Low_Income,Senior_Citizen,Labor/Employment,Unfair_Dismissal,State,Partial_Aid,State_14,2018,5,1,≤3 mo,0,0,0
11269,51-65,Female,High_Income,Minority,Criminal,Appeal,High_Court,Pro_Bono,State_7,2019,4,4,6–12 mo,0,0,0
11270,51-65,Female,Unknown,Person_with_Disability,Domestic_Violence,Divorce,Supreme_Court,Partial_Aid,UT_1,2023,12,3,>24 mo,1,1,0
11271,51-65,Female,Low_Income,Person_with_Disability,Civil,Consumer,District,Full_Aid,State_23,2020,5,1,6–12 mo,0,0,0
11272,18-25,Male,Low_Income,SC/ST,Domestic_Violence,Maintenance,Supreme_Court,Pro_Bono,State_26,2018,5,1,>24 mo,1,0,0
11273,18-25,Male,High_Income,Minority,Property_Dispute,Land_Dispute,High_Court,Self_Represented,State_8,2018,6,2,12-24 mo,1,0,0
11274,51-65,Male,Below_Poverty_Line,Senior_Citizen,Labor/Employment,Unfair_Dismissal,State,Partial_Aid,UT_7,2021,4,4,>24 mo,1,0,0
11275,18-25,Other,Below_Poverty_Line,Minority,Criminal,Bail,District,Full_Aid,State_11,2018,7,7,3–6 mo,0,1,0
11276,36-50,Male,Below_Poverty_Line,Person_with_Disability,Domestic_Violence,Protection_Order,District,Pro_Bono,State_26,2021,2,3,>24 mo,1,0,0
11277,26-35,Male,High_Income,Person_with_Disability,Other,Miscellaneous,High_Court,Pro_Bono,State_1,2022,4,3,3–6 mo,0,0,0
11278,65+,Male,Unknown,SC/ST,Domestic_Violence,Protection_Order,District,Pro_Bono,State_7,2023,4,2,6–12 mo,0,1,0
11279,26-35,Male,Unknown,SC/ST,Civil,Family,State,Pro_Bono,State_11,2022,4,1,>24 mo,1,0,0
11280,51-65,Male,Below_Poverty_Line,Senior_Citizen,Property_Dispute,Tenant_Landlord,High_Court,Full_Aid,State_28,2018,7,5,>24 mo,1,0,0
11281,36-50,Other,Middle_Income,Minority,Criminal,Bail,State,Partial_Aid,State_19,2021,7,2,3–6 mo,0,1,0
11282,51-65,Female,Unknown,Minority,Labor/Employment,Unfair_Dismissal,State,Pro_Bono,State_23,2023,1,0,3–6 mo,0,0,0
11283,36-50,Male,High_Income,Minority,Property_Dispute,Tenant_Landlord,District,Self_Represented,State_26,2020,9,2,>24 mo,1,1,0
11284,18-25,Female,Unknown,Senior_Citizen,Domestic_Violence,Protection_Order,State,Self_Represented,State_8,2019,14,1,>24 mo,1,0,0
11285,18-25,Female,Low_Income,None,Domestic_Violence,Child_Custody,Supreme_Court,Pro_Bono,State_16,2019,14,2,≤3 mo,0,1,0
11286,18-25,Male,Middle_Income,Senior_Citizen,Criminal,Sentencing,State,Pro_Bono,State_26,2020,2,1,12-24 mo,1,0,0
11287,18-25,Female,Below_Poverty_Line,None,Civil,Family,District,Partial_Aid,State_16,2020,6,3,3–6 mo,0,0,0
11288,18-25,Male,Below_Poverty_Line,None,Criminal,Sentencing,High_Court,Full_Aid,State_11,2022,7,4,≤3 mo,0,0,1
11289,36-50,Other,High_Income,SC/ST,Domestic_Violence,Child_Custody,Supreme_Court,Full_Aid,UT_7,2019,2,1,12-24 mo,1,1,0
11290,65+,Male,Unknown,Minority,Other,Miscellaneous,Supreme_Court,Self_Represented,State_6,2022,3,2,6–12 mo,0,0,0
11291,18-25,Male,Middle_Income,Minority,Property_Dispute,Property_Division,Supreme_Court,Partial_Aid,State_20,2018,15,2,≤3 mo,0,1,0
11292,51-65,Other,High_Income,Minority,Domestic_Violence,Maintenance,Supreme_Court,Full_Aid,State_28,2022,4,0,≤3 mo,0,1,0
11293,36-50,Male,Low_Income,None,Labor/Employment,Wages,Supreme_Court,Pro_Bono,State_5,2022,4,5,>24 mo,1,0,0
11294,51-65,Female,High_Income,SC/ST,Criminal,Acquittal,High_Court,Pro_Bono,State_14,2021,8,1,>24 mo,1,0,0
11295,51-65,Other,Unknown,None,Labor/Employment,Wages,State,Self_Represented,State_1,2021,4,2,6–12 mo,0,0,0
11296,51-65,Male,Middle_Income,Senior_Citizen,Property_Dispute,Property_Division,District,Partial_Aid,State_19,2019,7,1,3–6 mo,0,0,0
11297,65+,Other,Low_Income,None,Property_Dispute,Land_Dispute,District,Partial_Aid,State_11,2019,10,2,>24 mo,1,0,0
11298,36-50,Other,Unknown,Senior_Citizen,Labor/Employment,Workplace_Harassment,District,Pro_Bono,State_28,2022,7,0,≤3 mo,0,0,0
11299,18-25,Other,Below_Poverty_Line,Minority,Property_Dispute,Property_Division,High_Court,Full_Aid,State_15,2020,11,5,12-24 mo,1,1,0
11300,26-35,Other,High_Income,Minority,Other,Miscellaneous,District,Pro_Bono,UT_4,2019,4,2,>24 mo,1,1,0
11301,36-50,Female,Below_Poverty_Line,Person_with_Disability,Domestic_Violence,Child_Custody,Supreme_Court,Pro_Bono,State_11,2018,7,2,12-24 mo,1,0,0
11302,65+,Other,Low_Income,Minority,Labor/Employment,Wages,State,Partial_Aid,UT_8,2019,7,4,>24 mo,1,0,0
11303,65+,Female,High_Income,Minority,Criminal,Bail,State,Self_Represented,State_14,2020,8,1,3–6 mo,0,1,0
11304,18-25,Male,Below_Poverty_Line,None,Property_Dispute,Land_Dispute,District,Self_Represented,State_11,2022,5,9,≤3 mo,0,0,0
11305,65+,Male,Middle_Income,Person_with_Disability,Civil,Tort,District,Partial_Aid,State_16,2021,6,1,≤3 mo,0,0,1
11306,65+,Other,Unknown,SC/ST,Domestic_Violence,Child_Custody,Supreme_Court,Pro_Bono,State_20,2018,6,0,≤3 mo,0,1,0
11307,26-35,Female,High_Income,Senior_Citizen,Domestic_Violence,Maintenance,Supreme_Court,Self_Represented,State_22,2023,15,0,≤3 mo,0,1,0
11308,36-50,Other,Unknown,SC/ST,Property_Dispute,Property_Division,State,Self_Represented,UT_8,2023,13,0,>24 mo,1,0,0
11309,18-25,Female,High_Income,Minority,Labor/Employment,Wages,High_Court,Self_Represented,State_26,2023,4,3,12-24 mo,1,1,0
11310,51-65,Other,Below_Poverty_Line,None,Labor/Employment,Workplace_Harassment,State,Self_Represented,State_2,2020,5,3,>24 mo,1,0,0
11311,26-35,Male,Below_Poverty_Line,SC/ST,Criminal,Sentencing,State,Self_Represented,State_3,2019,3,2,6–12 mo,0,1,0
11312,18-25,Female,Below_Poverty_Line,Senior_Citizen,Labor/Employment,Wages,High_Court,Self_Represented,State_25,2019,4,4,3–6 mo,0,0,0
11313,18-25,Male,Below_Poverty_Line,Minority,Domestic_Violence,Child_Custody,State,Pro_Bono,State_1,2020,6,5,6–12 mo,0,1,1
11314,65+,Other,Middle_Income,None,Domestic_Violence,Protection_Order,State,Partial_Aid,UT_7,2023,6,3,>24 mo,1,0,1
11315,65+,Male,Middle_Income,Person_with_Disability,Civil,Family,High_Court,Full_Aid,UT_1,2019,1,0,6–12 mo,0,0,1
11316,51-65,Other,High_Income,Person_with_Disability,Property_Dispute,Land_Dispute,High_Court,Self_Represented,UT_4,2020,10,0,>24 mo,1,0,0
11317,36-50,Other,Unknown,None,Other,Miscellaneous,District,Pro_Bono,UT_3,2023,5,1,>24 mo,1,1,0
11318,65+,Male,Middle_Income,Person_with_Disability,Property_Dispute,Tenant_Landlord,High_Court,Self_Represented,State_24,2021,10,2,3–6 mo,0,0,0
11319,26-35,Female,Below_Poverty_Line,Senior_Citizen,Civil,Contract,High_Court,Full_Aid,UT_6,2022,3,2,>24 mo,1,0,1
11320,18-25,Other,Low_Income,Person_with_Disability,Criminal,Acquittal,District,Partial_Aid,State_24,2022,7,1,6–12 mo,0,0,0
11321,65+,Female,Below_Poverty_Line,Senior_Citizen,Criminal,Bail,District,Self_Represented,State_9,2022,4,4,6–12 mo,0,0,0
11322,65+,Male,Unknown,Senior_Citizen,Criminal,Bail,District,Partial_Aid,State_4,2020,6,2,6–12 mo,0,0,1
11323,65+,Female,High_Income,Person_with_Disability,Criminal,Acquittal,Supreme_Court,Self_Represented,UT_6,2020,6,1,6–12 mo,0,0,0
11324,26-35,Male,Below_Poverty_Line,Minority,Criminal,Bail,District,Self_Represented,State_17,2023,4,4,3–6 mo,0,0,0
11325,26-35,Male,Low_Income,SC/ST,Civil,Family,District,Partial_Aid,State_6,2021,4,2,>24 mo,1,1,0
11326,65+,Other,Below_Poverty_Line,Person_with_Disability,Domestic_Violence,Maintenance,State,Pro_Bono,State_20,2018,4,5,3–6 mo,0,0,0
11327,36-50,Female,Low_Income,Minority,Criminal,Bail,State,Full_Aid,State_11,2019,4,1,>24 mo,1,1,0
11328,51-65,Other,Middle_Income,Person_with_Disability,Labor/Employment,Wages,High_Court,Full_Aid,UT_7,2022,7,3,12-24 mo,1,1,1
11329,65+,Other,Below_Poverty_Line,None,Civil,Tort,State,Self_Represented,State_25,2018,5,4,>24 mo,1,1,0
11330,51-65,Other,Below_Poverty_Line,SC/ST,Civil,Tort,Supreme_Court,Partial_Aid,State_6,2019,5,4,>24 mo,1,1,0
11331,26-35,Male,Middle_Income,Minority,Criminal,Bail,District,Partial_Aid,State_24,2020,5,3,>24 mo,1,0,0
11332,51-65,Male,Middle_Income,Minority,Other,Miscellaneous,Supreme_Court,Full_Aid,State_20,2022,5,1,≤3 mo,0,0,0
11333,18-25,Male,Unknown,Person_with_Disability,Labor/Employment,Wages,State,Pro_Bono,State_28,2019,3,1,3–6 mo,0,1,0
11334,36-50,Other,Unknown,SC/ST,Domestic_Violence,Divorce,State,Pro_Bono,State_1,2020,3,2,>24 mo,1,0,0
11335,26-35,Female,Below_Poverty_Line,Minority,Civil,Family,Supreme_Court,Partial_Aid,State_24,2023,8,5,>24 mo,1,0,0
11336,26-35,Other,Low_Income,Senior_Citizen,Labor/Employment,Wages,District,Full_Aid,State_28,2019,7,0,6–12 mo,0,0,0
11337,18-25,Male,Middle_Income,Senior_Citizen,Property_Dispute,Land_Dispute,Supreme_Court,Self_Represented,State_7,2018,11,2,6–12 mo,0,0,0
11338,18-25,Male,Below_Poverty_Line,Person_with_Disability,Other,Miscellaneous,High_Court,Pro_Bono,State_28,2019,5,7,6–12 mo,0,0,0
11339,51-65,Male,High_Income,SC/ST,Property_Dispute,Land_Dispute,District,Partial_Aid,State_9,2021,5,0,3–6 mo,0,0,0
11340,51-65,Other,Below_Poverty_Line,Senior_Citizen,Criminal,Appeal,High_Court,Pro_Bono,State_19,2019,6,5,3–6 mo,0,0,0
11341,18-25,Other,Middle_Income,None,Domestic_Violence,Child_Custody,Supreme_Court,Self_Represented,State_22,2022,4,3,3–6 mo,0,0,1
11342,26-35,Male,Below_Poverty_Line,Senior_Citizen,Civil,Consumer,State,Self_Represented,State_9,2018,7,3,3–6 mo,0,0,0
11343,65+,Other,High_Income,Senior_Citizen,Property_Dispute,Tenant_Landlord,District,Pro_Bono,State_7,2018,5,1,12-24 mo,1,1,0
11344,65+,Male,Unknown,None,Property_Dispute,Property_Division,Supreme_Court,Full_Aid,State_7,2021,5,2,≤3 mo,0,0,1
11345,26-35,Male,Low_Income,Senior_Citizen,Other,Miscellaneous,State,Pro_Bono,State_17,2018,6,3,12-24 mo,1,1,0
11346,18-25,Other,Low_Income,Senior_Citizen,Property_Dispute,Land_Dispute,District,Partial_Aid,State_1,2019,4,1,12-24 mo,1,1,0
11347,65+,Male,High_Income,Senior_Citizen,Civil,Consumer,Supreme_Court,Partial_Aid,State_15,2020,5,0,12-24 mo,1,0,0
11348,18-25,Male,Below_Poverty_Line,SC/ST,Other,Miscellaneous,High_Court,Partial_Aid,State_17,2019,7,1,6–12 mo,0,1,0
11349,36-50,Female,Middle_Income,Person_with_Disability,Criminal,Appeal,Supreme_Court,Full_Aid,UT_7,2023,5,3,>24 mo,1,0,0
11350,18-25,Other,Below_Poverty_Line,SC/ST,Domestic_Violence,Maintenance,High_Court,Partial_Aid,State_16,2020,4,5,≤3 mo,0,0,0
11351,26-35,Male,High_Income,Person_with_Disability,Other,Miscellaneous,High_Court,Pro_Bono,State_22,2018,3,0,>24 mo,1,0,0
11352,51-65,Female,Unknown,Minority,Other,Miscellaneous,High_Court,Full_Aid,State_28,2022,5,4,≤3 mo,0,1,0
11353,26-35,Female,Low_Income,Senior_Citizen,Labor/Employment,Workplace_Harassment,High_Court,Pro_Bono,UT_6,2018,6,3,6–12 mo,0,0,0
11354,36-50,Female,High_Income,Senior_Citizen,Labor/Employment,Unfair_Dismissal,High_Court,Full_Aid,State_6,2022,4,0,6–12 mo,0,0,0
11355,26-35,Other,High_Income,SC/ST,Other,Miscellaneous,State,Pro_Bono,UT_8,2020,2,1,>24 mo,1,1,0
11356,18-25,Other,Middle_Income,Senior_Citizen,Property_Dispute,Property_Division,Supreme_Court,Partial_Aid,State_9,2023,10,3,≤3 mo,0,0,0
11357,65+,Other,Unknown,Minority,Other,Miscellaneous,District,Partial_Aid,State_13,2020,6,3,≤3 mo,0,1,0
11358,36-50,Male,Middle_Income,SC/ST,Civil,Tort,District,Partial_Aid,State_5,2020,1,1,>24 mo,1,0,0
11359,36-50,Other,Middle_Income,Person_with_Disability,Property_Dispute,Tenant_Landlord,High_Court,Pro_Bono,State_6,2018,6,3,≤3 mo,0,0,0
11360,51-65,Other,Low_Income,Person_with_Disability,Criminal,Acquittal,High_Court,Self_Represented,State_12,2021,3,5,6–12 mo,0,0,0
11361,51-65,Female,High_Income,Person_with_Disability,Labor/Employment,Workplace_Harassment,Supreme_Court,Partial_Aid,State_12,2019,6,1,3–6 mo,0,0,0
11362,36-50,Female,Unknown,Person_with_Disability,Labor/Employment,Wages,District,Partial_Aid,State_4,2019,5,2,≤3 mo,0,1,0
11363,51-65,Female,Low_Income,Senior_Citizen,Domestic_Violence,Child_Custody,State,Partial_Aid,State_15,2020,11,2,6–12 mo,0,0,0
11364,36-50,Female,Below_Poverty_Line,Senior_Citizen,Criminal,Bail,High_Court,Pro_Bono,State_16,2021,2,6,3–6 mo,0,0,0
11365,51-65,Female,Low_Income,Person_with_Disability,Property_Dispute,Tenant_Landlord,District,Pro_Bono,State_18,2021,10,3,6–12 mo,0,0,0
11366,18-25,Male,High_Income,Minority,Other,Miscellaneous,State,Full_Aid,State_1,2019,6,4,12-24 mo,1,1,0
11367,26-35,Male,Unknown,SC/ST,Criminal,Bail,District,Pro_Bono,State_13,2020,6,1,3–6 mo,0,0,0
11368,26-35,Other,Low_Income,Person_with_Disability,Labor/Employment,Workplace_Harassment,District,Full_Aid,UT_5,2020,3,4,≤3 mo,0,0,0
11369,26-35,Male,Low_Income,Minority,Civil,Tort,District,Self_Represented,State_21,2020,4,0,≤3 mo,0,0,0
11370,36-50,Other,High_Income,Person_with_Disability,Labor/Employment,Workplace_Harassment,District,Partial_Aid,State_1,2020,5,1,12-24 mo,1,1,0
11371,51-65,Male,Low_Income,None,Labor/Employment,Unfair_Dismissal,Supreme_Court,Partial_Aid,UT_7,2023,6,2,>24 mo,1,0,1
11372,26-35,Female,Unknown,Person_with_Disability,Domestic_Violence,Child_Custody,High_Court,Full_Aid,State_14,2019,9,2,≤3 mo,0,1,0
11373,26-35,Female,Unknown,Senior_Citizen,Property_Dispute,Land_Dispute,District,Partial_Aid,State_16,2021,9,2,≤3 mo,0,0,0
11374,65+,Female,High_Income,None,Domestic_Violence,Child_Custody,State,Pro_Bono,State_24,2023,15,1,3–6 mo,0,0,0
11375,36-50,Male,Below_Poverty_Line,SC/ST,Criminal,Bail,District,Self_Represented,UT_2,2022,4,4,6–12 mo,0,1,0
11376,18-25,Female,Middle_Income,Senior_Citizen,Criminal,Sentencing,District,Full_Aid,State_4,2022,3,6,>24 mo,1,0,0
11377,65+,Other,Low_Income,SC/ST,Property_Dispute,Tenant_Landlord,District,Pro_Bono,UT_3,2020,9,3,3–6 mo,0,0,0
11378,65+,Other,Unknown,SC/ST,Civil,Contract,State,Partial_Aid,State_12,2018,4,1,>24 mo,1,1,0
11379,26-35,Other,High_Income,None,Domestic_Violence,Protection_Order,High_Court,Pro_Bono,UT_5,2022,6,7,12-24 mo,1,0,0
11380,65+,Other,Below_Poverty_Line,Minority,Domestic_Violence,Child_Custody,District,Pro_Bono,State_12,2023,3,3,3–6 mo,0,0,0
11381,51-65,Female,Below_Poverty_Line,Minority,Labor/Employment,Workplace_Harassment,State,Full_Aid,State_8,2021,5,2,6–12 mo,0,0,0
11382,26-35,Female,Middle_Income,Minority,Criminal,Acquittal,High_Court,Full_Aid,State_11,2018,8,2,≤3 mo,0,1,0
11383,26-35,Other,Low_Income,Person_with_Disability,Criminal,Appeal,District,Full_Aid,State_14,2018,3,3,≤3 mo,0,0,0
11384,51-65,Male,Low_Income,Senior_Citizen,Criminal,Sentencing,State,Full_Aid,State_27,2018,5,2,≤3 mo,0,0,1
11385,36-50,Male,Unknown,Minority,Domestic_Violence,Protection_Order,Supreme_Court,Self_Represented,State_9,2023,4,3,≤3 mo,0,1,0
11386,65+,Other,Below_Poverty_Line,Person_with_Disability,Criminal,Bail,District,Self_Represented,UT_7,2020,1,2,12-24 mo,1,1,0
11387,18-25,Male,High_Income,Senior_Citizen,Labor/Employment,Wages,High_Court,Self_Represented,UT_8,2023,6,2,6–12 mo,0,0,0
11388,51-65,Other,High_Income,Minority,Civil,Tort,State,Self_Represented,State_17,2021,5,4,3–6 mo,0,1,0
11389,26-35,Other,Unknown,SC/ST,Domestic_Violence,Divorce,State,Partial_Aid,State_4,2023,5,2,>24 mo,1,0,0
11390,51-65,Male,Unknown,Senior_Citizen,Labor/Employment,Wages,Supreme_Court,Self_Represented,State_4,2018,2,2,≤3 mo,0,1,0
11391,18-25,Male,Below_Poverty_Line,SC/ST,Labor/Employment,Workplace_Harassment,High_Court,Pro_Bono,State_4,2021,5,5,≤3 mo,0,1,0
11392,36-50,Female,Low_Income,None,Other,Miscellaneous,District,Partial_Aid,UT_3,2023,5,2,6–12 mo,0,0,0
11393,36-50,Other,Low_Income,Person_with_Disability,Property_Dispute,Land_Dispute,State,Pro_Bono,State_14,2018,9,1,≤3 mo,0,0,0
11394,18-25,Other,Low_Income,Minority,Civil,Contract,State,Partial_Aid,State_10,2020,6,3,12-24 mo,1,1,0
11395,36-50,Female,Unknown,None,Domestic_Violence,Child_Custody,District,Partial_Aid,UT_2,2018,13,2,12-24 mo,1,0,1
11396,26-35,Female,Low_Income,Minority,Domestic_Violence,Maintenance,Supreme_Court,Partial_Aid,UT_1,2020,15,4,12-24 mo,1,0,0
11397,51-65,Female,Low_Income,Minority,Property_Dispute,Land_Dispute,District,Full_Aid,State_1,2018,6,0,3–6 mo,0,0,0
11398,18-25,Female,High_Income,SC/ST,Property_Dispute,Property_Division,Supreme_Court,Partial_Aid,UT_2,2022,9,1,≤3 mo,0,1,0
11399,26-35,Female,Below_Poverty_Line,Senior_Citizen,Criminal,Acquittal,District,Full_Aid,State_11,2021,3,2,3–6 mo,0,0,0
11400,65+,Other,Unknown,SC/ST,Labor/Employment,Workplace_Harassment,Supreme_Court,Self_Represented,UT_4,2019,5,3,3–6 mo,0,0,0
11401,18-25,Female,Middle_Income,Minority,Property_Dispute,Property_Division,District,Partial_Aid,State_24,2023,10,0,12-24 mo,1,1,0
11402,51-65,Female,Low_Income,Minority,Other,Miscellaneous,State,Full_Aid,State_20,2023,5,5,12-24 mo,1,1,0
11403,36-50,Female,Middle_Income,Senior_Citizen,Other,Miscellaneous,District,Partial_Aid,State_7,2023,2,2,6–12 mo,0,0,0
11404,51-65,Other,Low_Income,Senior_Citizen,Domestic_Violence,Child_Custody,State,Self_Represented,State_14,2023,4,2,≤3 mo,0,0,0
11405,26-35,Male,Unknown,None,Labor/Employment,Workplace_Harassment,District,Full_Aid,State_8,2023,5,2,12-24 mo,1,1,0
11406,36-50,Other,Middle_Income,Senior_Citizen,Civil,Consumer,High_Court,Pro_Bono,State_4,2019,5,1,≤3 mo,0,0,0
11407,36-50,Other,Below_Poverty_Line,None,Other,Miscellaneous,High_Court,Self_Represented,State_6,2020,10,3,≤3 mo,0,0,0
11408,26-35,Male,Middle_Income,Senior_Citizen,Other,Miscellaneous,Supreme_Court,Self_Represented,State_10,2021,6,0,12-24 mo,1,0,0
11409,36-50,Other,Middle_Income,None,Labor/Employment,Wages,High_Court,Pro_Bono,State_27,2023,7,3,>24 mo,1,0,0
11410,26-35,Female,High_Income,Minority,Criminal,Appeal,Supreme_Court,Pro_Bono,State_20,2020,2,4,6–12 mo,0,0,1
11411,36-50,Male,Middle_Income,SC/ST,Property_Dispute,Tenant_Landlord,State,Self_Represented,State_2,2018,8,0,12-24 mo,1,0,1
11412,51-65,Other,Middle_Income,Senior_Citizen,Property_Dispute,Property_Division,District,Pro_Bono,State_6,2022,10,6,3–6 mo,0,0,0
11413,18-25,Male,Low_Income,Person_with_Disability,Civil,Consumer,High_Court,Partial_Aid,State_13,2018,2,2,≤3 mo,0,0,0
11414,18-25,Male,High_Income,Senior_Citizen,Civil,Contract,Supreme_Court,Full_Aid,State_19,2022,4,1,6–12 mo,0,1,0
